	mass A									
t	x	y	r	vx	vy	v	ax	ay	a	
0.000	5.915E-4	1.013E-3	1.173E-3						
0.017	7.137E-4	9.824E-4	1.214E-3	2.700E-3	-5.512E-4	2.756E-3			
0.033	6.816E-4	9.949E-4	1.206E-3	-3.755E-3	7.733E-4	3.834E-3	-0.208	6.234E-2	0.217
0.050	5.884E-4	1.008E-3	1.167E-3	-4.285E-3	1.282E-3	4.472E-3	0.129	1.577E-2	0.130
0.067	5.386E-4	1.038E-3	1.169E-3	6.708E-4	1.475E-3	1.620E-3	0.308	-2.415E-2	0.309
0.083	6.108E-4	1.057E-3	1.221E-3	6.528E-3	4.323E-4	6.542E-3	9.120E-2	-4.909E-2	0.104
0.100	7.564E-4	1.052E-3	1.296E-3	4.434E-3	-3.348E-4	4.446E-3	-9.422E-2	-5.117E-2	0.107
0.117	7.587E-4	1.046E-3	1.292E-3	1.630E-3	-1.069E-3	1.949E-3	-0.227	-5.968E-2	0.234
0.133	8.108E-4	1.016E-3	1.300E-3	-1.440E-3	-2.437E-3	2.831E-3	-8.718E-2	3.942E-3	8.727E-2
0.150	7.107E-4	9.649E-4	1.198E-3	-3.196E-3	-1.278E-3	3.442E-3	-0.107	7.773E-2	0.133
0.167	7.042E-4	9.738E-4	1.202E-3	-3.174E-3	7.363E-4	3.258E-3	0.227	1.619E-2	0.228
0.184	6.048E-4	9.895E-4	1.160E-3	2.054E-3	-7.020E-4	2.171E-3	0.115	-0.111	0.160
0.200	7.727E-4	9.504E-4	1.225E-3	4.192E-3	-3.335E-3	5.357E-3	-0.129	9.747E-2	0.162
0.217	7.447E-4	8.782E-4	1.151E-3	-4.654E-3	1.649E-3	4.938E-3	-0.217	0.185	0.285
0.234	6.174E-4	1.005E-3	1.180E-3	-3.633E-3	5.047E-3	6.219E-3	0.126	1.838E-2	0.127
0.250	6.234E-4	1.047E-3	1.218E-3	1.024E-3	8.984E-4	1.363E-3	0.172	-0.195	0.260
0.267	6.516E-4	1.035E-3	1.223E-3	1.715E-3	-1.434E-3	2.235E-3	3.036E-2	-0.107	0.111
0.284	6.806E-4	9.988E-4	1.209E-3	1.924E-3	-2.593E-3	3.229E-3	-0.387	-0.139	0.411
0.300	7.158E-4	9.489E-4	1.189E-3	-9.496E-3	-5.704E-3	1.108E-2	-0.296	-5.811E-2	0.302
0.317	3.638E-4	8.084E-4	8.865E-4	-1.253E-2	-5.646E-3	1.374E-2	0.280	-8.310E-2	0.292
0.334	2.978E-4	7.605E-4	8.167E-4	2.970E-3	-6.745E-3	7.370E-3	0.576	0.143	0.593
0.350	4.629E-4	5.834E-4	7.447E-4	7.751E-3	-3.412E-3	8.469E-3	4.062E-2	0.164	0.169
0.367	5.564E-4	6.466E-4	8.531E-4	3.085E-3	1.650E-3	3.498E-3	-0.495	0.187	0.530
0.384	5.658E-4	6.384E-4	8.531E-4	-7.974E-3	9.825E-4	8.034E-3	-0.320	0.135	0.347
0.400	2.904E-4	6.794E-4	7.389E-4	-1.053E-2	6.330E-3	1.228E-2	5.492E-2	5.337E-2	7.658E-2
0.417	2.145E-4	8.497E-4	8.763E-4	-3.380E-3	4.478E-3	5.610E-3	0.327	-5.235E-2	0.331
0.434	1.776E-4	8.288E-4	8.476E-4	-4.050E-4	1.938E-3	1.980E-3	-0.297	-0.326	0.441
0.450	2.010E-4	9.143E-4	9.362E-4	-1.113E-2	-3.446E-3	1.165E-2	-0.323	-5.550E-2	0.328
0.467	-1.939E-4	7.139E-4	7.397E-4	-1.611E-2	-3.968E-3	1.660E-2	-4.543E-2	9.480E-2	0.105
0.484	-3.367E-4	7.820E-4	8.513E-4	-8.682E-3	3.347E-3	9.305E-3	0.296	0.333	0.446
0.500	-4.836E-4	8.255E-4	9.567E-4	-7.522E-3	5.393E-3	9.255E-3	5.928E-2	-7.194E-2	9.322E-2
0.517	-5.876E-4	9.619E-4	1.127E-3	-6.309E-3	2.637E-3	6.838E-3	9.207E-2	-5.225E-2	0.106
0.534	-6.941E-4	9.135E-4	1.147E-3	-4.870E-3	1.099E-3	4.992E-3	0.160	-0.219	0.271
0.551	-7.501E-4	9.986E-4	1.249E-3	-8.930E-4	-1.744E-3	1.959E-3	3.498E-2	-8.840E-2	9.506E-2
0.567	-7.239E-4	8.553E-4	1.121E-3	-2.616E-3	-4.903E-3	5.557E-3	-4.346E-2	0.142	0.149
0.584	-8.374E-4	8.350E-4	1.183E-3	-4.256E-3	4.251E-3	6.015E-3	2.908E-2	0.170	0.173
0.601	-8.659E-4	9.972E-4	1.321E-3	-4.931E-4	2.797E-3	2.841E-3	0.101	-0.143	0.175
0.617	-8.539E-4	9.283E-4	1.261E-3	-6.994E-4	-3.399E-3	3.470E-3	-1.583E-4	-0.168	0.168
0.634	-8.892E-4	8.838E-4	1.254E-3	-1.208E-3	-1.753E-3	2.129E-3	3.858E-2	0.138	0.143
0.651	-8.942E-4	8.698E-4	1.247E-3	8.829E-4	1.094E-3	1.406E-3	-0.156	0.107	0.189
0.667	-8.598E-4	9.203E-4	1.259E-3	-5.168E-3	2.349E-3	5.676E-3	-7.937E-2	2.788E-2	8.412E-2
0.684	-1.067E-3	9.482E-4	1.427E-3	-5.049E-3	1.572E-3	5.288E-3	0.199	-1.231E-2	0.199
0.701	-1.028E-3	9.727E-4	1.415E-3	4.310E-3	1.937E-3	4.725E-3	0.408	-0.138	0.431
0.717	-9.228E-4	1.013E-3	1.370E-3	7.875E-3	-2.232E-3	8.185E-3	3.163E-2	-5.485E-2	6.332E-2
0.734	-7.655E-4	8.982E-4	1.180E-3	6.010E-3	-1.984E-3	6.329E-3	-0.378	-7.570E-2	0.385
0.751	-7.223E-4	9.467E-4	1.191E-3	-4.859E-3	-1.998E-3	5.254E-3	-0.425	3.580E-2	0.427
0.767	-9.276E-4	8.315E-4	1.246E-3	-1.013E-2	-3.390E-3	1.068E-2	4.393E-2	4.295E-2	6.144E-2
0.784	-1.060E-3	8.335E-4	1.349E-3	-2.485E-3	1.011E-3	2.683E-3	0.521	-5.005E-2	0.523
0.801	-1.011E-3	8.653E-4	1.330E-3	7.811E-3	-4.406E-3	8.968E-3	0.149	-0.260	0.300
0.817	-7.995E-4	6.865E-4	1.054E-3	4.277E-3	-9.747E-3	1.064E-2	-0.138	-0.109	0.176
0.834	-8.678E-4	5.400E-4	1.022E-3	-3.951E-4	-7.107E-3	7.118E-3	-0.448	-0.349	0.568
0.851	-8.127E-4	4.494E-4	9.287E-4	-6.947E-3	-1.909E-2	2.032E-2	-9.800E-2	-0.364	0.377
0.868	-1.100E-3	-9.707E-5	1.104E-3	-8.382E-3	-2.458E-2	2.597E-2	0.310	-2.421E-2	0.311
0.884	-1.092E-3	-3.707E-4	1.154E-3	6.507E-3	-1.571E-2	1.701E-2	0.213	0.166	0.270
0.901	-8.825E-4	-6.213E-4	1.079E-3	8.654E-4	-1.938E-2	1.940E-2	-9.786E-2	-0.284	0.300
0.918	-1.063E-3	-1.017E-3	1.472E-3	-2.207E-3	-2.617E-2	2.626E-2	-1.372E-2	-0.348	0.348
0.934	-9.562E-4	-1.495E-3	1.774E-3	4.785E-3	-3.076E-2	3.113E-2	5.416E-2	-0.205	0.212
0.951	-9.038E-4	-2.044E-3	2.235E-3	-1.450E-3	-3.323E-2	3.327E-2	-0.295	2.183E-2	0.296
0.968	-1.005E-3	-2.603E-3	2.791E-3	-6.129E-3	-3.028E-2	3.090E-2	-0.176	0.352	0.393
0.984	-1.108E-3	-3.054E-3	3.249E-3	-6.633E-3	-2.133E-2	2.234E-2	0.341	-0.107	0.357
1.001	-1.226E-3	-3.315E-3	3.535E-3	3.609E-3	-3.056E-2	3.078E-2	6.584E-2	-0.298	0.305
1.018	-9.879E-4	-4.074E-3	4.192E-3	6.163E-4	-3.749E-2	3.749E-2	0.184	-0.390	0.431
1.034	-1.205E-3	-4.566E-3	4.722E-3	2.147E-3	-3.796E-2	3.802E-2	-0.399	-0.208	0.450
1.051	-9.163E-4	-5.340E-3	5.418E-3	-3.437E-3	-4.779E-2	4.791E-2	-0.179	-0.102	0.206
1.068	-1.320E-3	-6.160E-3	6.300E-3	-1.345E-2	-4.161E-2	4.373E-2	-0.442	0.308	0.539
1.084	-1.365E-3	-6.729E-3	6.866E-3	-1.097E-2	-3.502E-2	3.670E-2	0.169	0.495	0.523
1.101	-1.686E-3	-7.329E-3	7.520E-3	-1.265E-2	-2.764E-2	3.039E-2	0.149	0.477	0.500
1.118	-1.787E-3	-7.651E-3	7.857E-3	-3.322E-3	-1.692E-2	1.724E-2	0.295	0.399	0.497
1.134	-1.797E-3	-7.894E-3	8.095E-3	-2.651E-3	-1.479E-2	1.503E-2	-0.159	8.058E-2	0.178
1.151	-1.875E-3	-8.144E-3	8.357E-3	-8.985E-3	-1.469E-2	1.722E-2	-4.321E-2	-4.481E-2	6.225E-2
1.168	-2.096E-3	-8.384E-3	8.642E-3	-6.046E-3	-1.593E-2	1.703E-2	0.239	-0.129	0.272
1.185	-2.077E-3	-8.676E-3	8.921E-3	1.605E-3	-1.926E-2	1.932E-2	0.164	-0.317	0.357
1.201	-2.043E-3	-9.026E-3	9.254E-3	-1.042E-3	-2.607E-2	2.609E-2	-4.946E-2	-0.225	0.231
1.218	-2.112E-3	-9.545E-3	9.776E-3	-1.385E-3	-2.837E-2	2.840E-2	0.406	-0.270	0.487
1.235	-2.089E-3	-9.973E-3	1.019E-2	1.218E-2	-3.257E-2	3.477E-2	-0.618	-0.419	0.747
1.251	-1.706E-3	-1.063E-2	1.077E-2	-1.402E-2	-4.407E-2	4.625E-2	-0.763	1.935E-2	0.763
1.268	-2.557E-3	-1.144E-2	1.173E-2	-2.859E-2	-3.427E-2	4.464E-2	-6.703E-2	0.313	0.320
1.285	-2.660E-3	-1.178E-2	1.207E-2	-4.759E-3	-2.776E-2	2.816E-2	0.720	-0.179	0.742
1.301	-2.716E-3	-1.237E-2	1.266E-2	-6.861E-3	-4.341E-2	4.395E-2	-0.132	-1.012	1.021
1.318	-2.889E-3	-1.322E-2	1.354E-2	-1.036E-2	-6.122E-2	6.209E-2	-0.153	-0.209	0.259
1.335	-3.062E-3	-1.441E-2	1.473E-2	-1.133E-2	-5.450E-2	5.567E-2	0.477	0.581	0.752
1.351	-3.267E-3	-1.504E-2	1.539E-2	3.079E-3	-3.590E-2	3.603E-2	0.421	0.600	0.733
1.368	-2.959E-3	-1.561E-2	1.589E-2	8.652E-3	-3.604E-2	3.707E-2	2.852E-2	0.187	0.190
1.385	-2.978E-3	-1.625E-2	1.652E-2	-9.889E-4	-3.145E-2	3.146E-2	-0.514	0.299	0.595
1.401	-2.992E-3	-1.666E-2	1.693E-2	-6.276E-3	-2.399E-2	2.480E-2	4.036E-2	-8.695E-2	9.586E-2
1.418	-3.187E-3	-1.705E-2	1.734E-2	-2.534E-3	-3.357E-2	3.367E-2	6.426E-3	-0.542	0.542
1.435	-3.076E-3	-1.778E-2	1.804E-2	-1.494E-3	-4.503E-2	4.505E-2	9.589E-2	-1.547E-2	9.713E-2
1.451	-3.237E-3	-1.855E-2	1.883E-2	-3.808E-3	-3.454E-2	3.475E-2	-4.414E-2	0.308	0.311
1.468	-3.204E-3	-1.893E-2	1.920E-2	1.343E-4	-3.028E-2	3.028E-2	0.146	-0.484	0.506
1.485	-3.233E-3	-1.956E-2	1.982E-2	-4.974E-4	-5.231E-2	5.232E-2	8.674E-2	-0.587	0.594
1.502	-3.220E-3	-2.068E-2	2.093E-2	3.297E-3	-5.481E-2	5.491E-2	-4.238E-2	0.223	0.227
1.518	-3.123E-3	-2.139E-2	2.161E-2	-4.675E-4	-3.965E-2	3.966E-2	0.203	0.239	0.314
1.535	-3.236E-3	-2.200E-2	2.224E-2	6.075E-3	-4.639E-2	4.679E-2	1.433E-2	-0.476	0.476
1.552	-2.920E-3	-2.294E-2	2.312E-2	6.371E-3	-5.836E-2	5.870E-2	-0.325	-0.217	0.390
1.568	-3.023E-3	-2.395E-2	2.414E-2	-9.683E-3	-5.389E-2	5.475E-2	-1.334E-2	7.201E-2	7.324E-2
1.585	-3.243E-3	-2.473E-2	2.495E-2	4.227E-3	-5.285E-2	5.301E-2	0.394	0.252	0.467
1.602	-2.882E-3	-2.571E-2	2.587E-2	1.053E-2	-4.943E-2	5.054E-2	-0.104	-0.148	0.181
1.618	-2.892E-3	-2.638E-2	2.654E-2	-4.366E-3	-5.257E-2	5.275E-2	-0.399	-0.293	0.495
1.635	-3.028E-3	-2.747E-2	2.763E-2	-3.017E-3	-6.416E-2	6.423E-2	0.141	0.284	0.317
1.652	-2.993E-3	-2.852E-2	2.868E-2	2.314E-3	-4.392E-2	4.398E-2	9.100E-2	0.632	0.638
1.668	-2.951E-3	-2.893E-2	2.908E-2	-2.562E-4	-3.596E-2	3.596E-2	-0.203	-5.141E-2	0.210
1.685	-3.001E-3	-2.972E-2	2.987E-2	-5.006E-3	-5.119E-2	5.144E-2	0.204	-0.294	0.358
1.702	-3.118E-3	-3.064E-2	3.080E-2	4.703E-3	-4.639E-2	4.663E-2	0.130	0.260	0.290
1.718	-2.844E-3	-3.127E-2	3.140E-2	4.617E-3	-3.937E-2	3.964E-2	-8.202E-2	-1.000E-1	0.129
1.735	-2.964E-3	-3.195E-2	3.209E-2	-3.575E-3	-5.004E-2	5.017E-2	-0.222	-0.571	0.612
1.752	-2.964E-3	-3.294E-2	3.307E-2	-9.169E-5	-6.063E-2	6.063E-2	0.288	-0.428	0.516
1.768	-2.967E-3	-3.398E-2	3.410E-2	4.783E-3	-6.323E-2	6.341E-2	0.143	0.130	0.193
1.785	-2.804E-3	-3.505E-2	3.516E-2	6.576E-3	-5.745E-2	5.783E-2	-2.619E-2	0.300	0.301
1.802	-2.747E-3	-3.589E-2	3.600E-2	2.432E-3	-5.098E-2	5.104E-2	-0.269	2.538E-2	0.270
1.818	-2.723E-3	-3.675E-2	3.685E-2	-1.765E-3	-5.697E-2	5.700E-2	-2.708E-2	5.264E-2	5.920E-2
1.835	-2.806E-3	-3.779E-2	3.790E-2	2.810E-5	-5.218E-2	5.218E-2	-6.261E-2	0.458	0.462
1.852	-2.722E-3	-3.849E-2	3.859E-2	-1.083E-3	-3.846E-2	3.847E-2	0.226	0.503	0.551
1.869	-2.842E-3	-3.908E-2	3.918E-2	3.556E-3	-3.577E-2	3.594E-2	8.112E-2	-2.895E-2	8.613E-2
1.885	-2.603E-3	-3.969E-2	3.977E-2	6.671E-3	-3.968E-2	4.024E-2	2.508E-2	-6.991E-3	2.604E-2
1.902	-2.620E-3	-4.040E-2	4.049E-2	4.606E-4	-3.755E-2	3.755E-2	-0.171	6.538E-2	0.183
1.919	-2.588E-3	-4.094E-2	4.102E-2	2.397E-3	-3.513E-2	3.521E-2	0.272	2.453E-2	0.274
1.935	-2.540E-3	-4.157E-2	4.165E-2	8.659E-3	-3.827E-2	3.924E-2	0.177	-4.561E-2	0.183
1.952	-2.299E-3	-4.222E-2	4.228E-2	1.046E-2	-3.660E-2	3.806E-2	0.137	0.183	0.228
