	mass B									
t	x	y	r	vx	vy	v	ax	ay	a	
0.000	1.171E-3	1.965E-3	2.287E-3						
0.017	1.377E-3	2.032E-3	2.455E-3	4.106E-3	1.287E-3	4.303E-3			
0.033	1.308E-3	2.008E-3	2.396E-3	-2.171E-3	-1.576E-3	2.682E-3	-0.238	-1.876E-2	0.239
0.050	1.304E-3	1.980E-3	2.371E-3	-1.862E-3	6.776E-4	1.982E-3	-0.145	0.184	0.234
0.067	1.246E-3	2.031E-3	2.382E-3	-7.242E-3	4.978E-3	8.788E-3	7.689E-2	-6.296E-2	9.938E-2
0.083	1.063E-3	2.146E-3	2.394E-3	-1.484E-3	-1.990E-4	1.497E-3	0.239	-0.289	0.375
0.100	1.196E-3	2.024E-3	2.351E-3	4.487E-3	-7.014E-3	8.327E-3	9.957E-2	-0.133	0.167
0.117	1.212E-3	1.912E-3	2.264E-3	-3.364E-4	-3.954E-3	3.968E-3	-0.223	0.165	0.278
0.133	1.185E-3	1.892E-3	2.232E-3	-2.690E-3	-8.192E-4	2.812E-3	-0.125	0.231	0.262
0.150	1.123E-3	1.884E-3	2.193E-3	-4.508E-3	2.956E-3	5.391E-3	-6.502E-2	6.913E-2	9.491E-2
0.167	1.034E-3	1.991E-3	2.243E-3	-4.973E-3	2.907E-3	5.760E-3	0.239	-5.770E-2	0.245
0.184	9.566E-4	1.981E-3	2.200E-3	2.610E-3	-4.611E-4	2.650E-3	0.238	-0.170	0.292
0.200	1.122E-3	1.975E-3	2.271E-3	5.605E-3	-2.015E-3	5.957E-3	9.027E-2	-7.492E-2	0.117
0.217	1.144E-3	1.914E-3	2.230E-3	3.104E-3	-3.474E-3	4.659E-3	-0.126	7.579E-2	0.147
0.234	1.225E-3	1.859E-3	2.227E-3	2.808E-3	2.934E-4	2.824E-3	-3.036E-2	0.115	0.119
0.250	1.237E-3	1.924E-3	2.287E-3	1.179E-3	1.675E-3	2.049E-3	-7.009E-2	3.394E-2	7.787E-2
0.267	1.264E-3	1.915E-3	2.295E-3	9.859E-4	1.875E-4	1.004E-3	-1.247E-2	-1.675E-2	2.089E-2
0.284	1.270E-3	1.930E-3	2.311E-3	4.947E-4	1.539E-3	1.617E-3	5.164E-2	6.898E-2	8.617E-2
0.300	1.281E-3	1.967E-3	2.347E-3	2.569E-3	2.524E-3	3.601E-3	-3.684E-2	7.401E-2	8.267E-2
0.317	1.356E-3	2.014E-3	2.428E-3	3.810E-4	3.869E-3	3.888E-3	-6.192E-2	-1.911E-2	6.481E-2
0.334	1.294E-3	2.096E-3	2.463E-3	-1.295E-3	2.469E-3	2.788E-3	-0.115	-0.120	0.166
0.350	1.313E-3	2.097E-3	2.474E-3	-1.769E-3	-8.238E-4	1.951E-3	2.402E-2	-0.179	0.180
0.367	1.235E-3	2.068E-3	2.409E-3	-2.048E-3	-3.195E-3	3.796E-3	0.130	-0.150	0.199
0.384	1.244E-3	1.990E-3	2.347E-3	3.356E-3	-5.950E-3	6.831E-3	0.201	0.111	0.230
0.400	1.347E-3	1.870E-3	2.304E-3	5.213E-3	-5.962E-4	5.247E-3	-6.310E-2	0.173	0.184
0.417	1.418E-3	1.970E-3	2.428E-3	1.055E-3	2.417E-3	2.637E-3	-8.788E-2	0.169	0.190
0.434	1.382E-3	1.950E-3	2.390E-3	1.027E-3	2.524E-3	2.725E-3	-5.095E-2	5.344E-2	7.384E-2
0.450	1.453E-3	2.054E-3	2.516E-3	1.174E-3	5.836E-3	5.953E-3	8.175E-3	-6.414E-2	6.466E-2
0.467	1.421E-3	2.145E-3	2.573E-3	-2.678E-4	4.480E-4	5.219E-4	7.873E-3	-0.149	0.149
0.484	1.444E-3	2.069E-3	2.523E-3	2.216E-3	-9.989E-4	2.430E-3	2.866E-2	2.127E-2	3.569E-2
0.500	1.495E-3	2.112E-3	2.587E-3	9.984E-4	2.836E-3	3.007E-3	0.272	2.518E-2	0.273
0.517	1.477E-3	2.164E-3	2.620E-3	9.110E-3	-1.136E-4	9.110E-3	-3.508E-2	-3.696E-2	5.096E-2
0.534	1.799E-3	2.108E-3	2.771E-3	5.068E-3	1.321E-4	5.070E-3	-0.137	-9.950E-2	0.169
0.551	1.646E-3	2.168E-3	2.722E-3	-2.003E-3	-1.271E-3	2.372E-3	-0.105	-4.650E-2	0.115
0.567	1.732E-3	2.066E-3	2.696E-3	5.592E-3	-3.675E-3	6.691E-3	0.275	-1.218E-2	0.276
0.584	1.833E-3	2.046E-3	2.747E-3	6.256E-3	-3.790E-4	6.267E-3	0.326	0.228	0.398
0.601	1.941E-3	2.053E-3	2.825E-3	1.521E-2	3.381E-3	1.559E-2	6.737E-2	5.364E-3	6.759E-2
0.617	2.340E-3	2.159E-3	3.184E-3	1.259E-2	1.257E-3	1.265E-2	-0.279	-0.105	0.298
0.634	2.361E-3	2.095E-3	3.156E-3	1.380E-3	-2.219E-3	2.613E-3	-0.274	-3.086E-2	0.276
0.651	2.386E-3	2.085E-3	3.169E-3	4.654E-3	1.160E-3	4.796E-3	3.352E-2	1.077E-2	3.521E-2
0.667	2.516E-3	2.134E-3	3.299E-3	3.921E-3	-1.019E-3	4.052E-3	-4.928E-2	5.399E-3	4.957E-2
0.684	2.517E-3	2.051E-3	3.247E-3	1.286E-3	-6.577E-4	1.444E-3	7.078E-2	-0.107	0.128
0.701	2.559E-3	2.112E-3	3.318E-3	6.599E-3	-1.982E-3	6.891E-3	7.070E-2	-0.124	0.143
0.717	2.737E-3	1.984E-3	3.381E-3	5.395E-3	-7.101E-3	8.919E-3	-0.108	-1.968E-2	0.110
0.734	2.739E-3	1.875E-3	3.319E-3	7.952E-4	-2.299E-3	2.432E-3	-7.643E-2	0.252	0.263
0.751	2.764E-3	1.908E-3	3.358E-3	3.511E-3	2.387E-3	4.246E-3	-1.598E-2	0.107	0.108
0.767	2.856E-3	1.954E-3	3.461E-3	1.340E-3	1.013E-3	1.679E-3	-2.865E-2	-5.215E-2	5.950E-2
0.784	2.809E-3	1.942E-3	3.414E-3	5.782E-4	-2.268E-5	5.786E-4	1.339E-3	-3.649E-2	3.651E-2
0.801	2.875E-3	1.954E-3	3.476E-3	3.094E-3	3.170E-4	3.111E-3	0.120	-1.584E-2	0.121
0.817	2.912E-3	1.952E-3	3.506E-3	3.619E-3	-6.848E-4	3.683E-3	-6.260E-2	-4.011E-2	7.435E-2
0.834	2.996E-3	1.931E-3	3.564E-3	1.987E-3	-1.155E-3	2.298E-3	-0.166	-7.539E-2	0.182
0.851	2.978E-3	1.914E-3	3.540E-3	-2.763E-3	-2.820E-3	3.948E-3	-3.078E-2	-5.051E-2	5.915E-2
0.868	2.904E-3	1.837E-3	3.436E-3	2.491E-4	-3.528E-3	3.537E-3	0.299	-2.132E-2	0.299
0.884	2.986E-3	1.796E-3	3.485E-3	8.303E-3	-2.898E-3	8.794E-3	-9.545E-2	0.133	0.164
0.901	3.181E-3	1.740E-3	3.626E-3	-8.555E-4	1.371E-4	8.664E-4	-0.200	0.256	0.324
0.918	2.958E-3	1.800E-3	3.463E-3	-3.794E-3	6.310E-3	7.363E-3	-4.126E-2	1.866E-2	4.529E-2
0.934	3.054E-3	1.950E-3	3.624E-3	2.732E-3	2.021E-3	3.398E-3	0.127	-0.123	0.177
0.951	3.049E-3	1.868E-3	3.576E-3	-1.620E-3	-7.587E-4	1.789E-3	-0.200	-0.103	0.225
0.968	3.000E-3	1.925E-3	3.565E-3	-3.750E-3	1.118E-3	3.914E-3	8.867E-2	3.679E-2	9.600E-2
0.984	2.924E-3	1.905E-3	3.490E-3	5.505E-4	-8.396E-4	1.004E-3	0.214	5.504E-2	0.221
1.001	3.019E-3	1.897E-3	3.565E-3	5.062E-3	2.901E-3	5.835E-3	0.108	-0.145	0.181
1.018	3.093E-3	2.002E-3	3.684E-3	3.395E-3	-3.375E-3	4.787E-3	-0.103	-5.576E-2	0.117
1.034	3.132E-3	1.784E-3	3.605E-3	1.547E-3	-3.559E-3	3.881E-3	-0.191	0.121	0.226
1.051	3.144E-3	1.883E-3	3.665E-3	-2.594E-3	4.903E-3	5.547E-3	-0.111	0.117	0.161
