	mass C									
t	x	y	r	vx	vy	v	ax	ay	a	
0.000	-3.295E-4	-6.528E-4	7.312E-4						
0.017	-4.514E-4	-6.175E-4	7.649E-4	-4.823E-3	3.146E-3	5.758E-3			
0.033	-4.905E-4	-5.478E-4	7.353E-4	-2.689E-3	1.771E-3	3.220E-3	0.212	-8.963E-2	0.230
0.050	-5.411E-4	-5.584E-4	7.776E-4	1.198E-3	-6.755E-4	1.376E-3	1.369E-2	-2.251E-2	2.635E-2
0.067	-4.505E-4	-5.703E-4	7.268E-4	-1.733E-4	1.095E-3	1.109E-3	-0.118	-2.885E-2	0.122
0.083	-5.469E-4	-5.219E-4	7.559E-4	-5.052E-3	-6.136E-4	5.089E-3	-2.590E-3	2.987E-2	2.999E-2
0.100	-6.190E-4	-5.908E-4	8.557E-4	1.140E-4	2.086E-4	2.377E-4	0.218	-1.952E-2	0.219
0.117	-5.431E-4	-5.149E-4	7.484E-4	3.544E-3	9.862E-4	3.679E-3	-0.132	5.257E-2	0.142
0.133	-5.008E-4	-5.579E-4	7.497E-4	-4.244E-3	-3.759E-5	4.244E-3	-0.132	-0.111	0.173
0.150	-6.847E-4	-5.162E-4	8.575E-4	-3.699E-3	-9.958E-4	3.831E-3	5.212E-2	-0.126	0.136
0.167	-6.242E-4	-5.911E-4	8.597E-4	9.393E-4	-5.456E-3	5.537E-3	7.210E-2	-9.979E-2	0.123
0.184	-6.533E-4	-6.982E-4	9.562E-4	-2.936E-3	-4.391E-3	5.282E-3	-0.114	0.187	0.219
0.200	-7.222E-4	-7.377E-4	1.032E-3	-2.984E-3	1.006E-3	3.149E-3	0.142	0.218	0.260
0.217	-7.529E-4	-6.647E-4	1.004E-3	1.769E-3	3.667E-3	4.071E-3	-5.422E-2	-3.346E-2	6.371E-2
0.234	-6.632E-4	-6.153E-4	9.046E-4	-2.762E-3	-3.244E-4	2.781E-3	-4.482E-2	-0.134	0.142
0.250	-8.450E-4	-6.755E-4	1.082E-3	-3.610E-3	-1.896E-3	4.077E-3	0.231	0.117	0.259
0.267	-7.836E-4	-6.786E-4	1.037E-3	7.627E-3	3.945E-3	8.587E-3	0.220	0.118	0.250
0.284	-5.906E-4	-5.439E-4	8.029E-4	4.793E-3	3.611E-3	6.001E-3	-0.229	-8.820E-2	0.245
0.300	-6.237E-4	-5.581E-4	8.369E-4	-2.438E-3	-8.611E-4	2.586E-3	-0.165	-8.633E-2	0.186
0.317	-6.719E-4	-5.726E-4	8.828E-4	-2.377E-4	1.085E-3	1.111E-3	5.477E-2	6.530E-2	8.522E-2
0.334	-6.316E-4	-5.219E-4	8.193E-4	4.875E-4	2.024E-3	2.082E-3	9.821E-2	-9.793E-2	0.139
0.350	-6.556E-4	-5.051E-4	8.276E-4	1.666E-3	-2.283E-3	2.826E-3	-5.901E-2	-0.106	0.121
0.367	-5.760E-4	-5.981E-4	8.304E-4	3.178E-4	-2.721E-3	2.739E-3	-2.959E-2	8.554E-2	9.052E-2
0.384	-6.450E-4	-5.959E-4	8.781E-4	-1.425E-3	1.640E-3	2.173E-3	-6.046E-2	0.129	0.143
