	mass B									
t	x	y	r	vx	vy	v	ax	ay	a	
0.000	-2.437E-4	8.475E-4	8.818E-4						
0.017	-2.646E-4	7.580E-4	8.029E-4	5.559E-3	-4.264E-3	7.006E-3			
0.033	-5.819E-5	7.052E-4	7.076E-4	7.860E-3	-3.826E-3	8.742E-3	-0.219	0.161	0.272
0.050	-2.295E-6	6.304E-4	6.304E-4	-3.099E-3	1.124E-4	3.101E-3	-0.299	0.141	0.331
0.067	-1.616E-4	7.090E-4	7.271E-4	-4.105E-3	2.593E-3	4.855E-3	-1.079E-2	9.088E-2	9.152E-2
0.083	-1.393E-4	7.169E-4	7.303E-4	-6.922E-4	1.707E-3	1.842E-3	0.122	8.255E-2	0.148
0.100	-1.847E-4	7.659E-4	7.879E-4	-1.545E-3	5.619E-3	5.827E-3	0.236	3.093E-2	0.238
0.117	-1.908E-4	9.044E-4	9.243E-4	6.790E-3	3.950E-3	7.855E-3	0.133	-0.258	0.291
0.133	4.185E-5	8.977E-4	8.987E-4	5.929E-3	-4.094E-3	7.205E-3	-0.126	-0.153	0.199
0.150	7.012E-6	7.678E-4	7.678E-4	-9.034E-4	-2.376E-3	2.542E-3	-8.518E-2	6.191E-2	0.105
0.167	1.170E-5	8.185E-4	8.185E-4	4.034E-3	4.202E-4	4.056E-3	-7.882E-2	0.125	0.148
0.184	1.416E-4	7.818E-4	7.945E-4	-1.328E-3	-3.833E-5	1.329E-3	-0.190	-0.138	0.235
0.200	-3.262E-5	8.172E-4	8.178E-4	-6.070E-3	-2.534E-3	6.578E-3	-8.069E-2	1.466E-2	8.201E-2
0.217	-6.091E-5	6.972E-4	6.999E-4	-1.497E-3	-1.938E-3	2.449E-3	0.169	0.122	0.208
0.234	-8.257E-5	7.525E-4	7.570E-4	-1.044E-3	3.646E-3	3.792E-3	5.724E-2	7.501E-2	9.435E-2
0.250	-9.573E-5	8.189E-4	8.245E-4	3.013E-4	4.185E-4	5.157E-4	-9.268E-3	-0.265	0.265
0.267	-7.252E-5	7.665E-4	7.699E-4	-7.691E-4	-5.881E-3	5.931E-3	0.151	-0.116	0.191
0.284	-1.214E-4	6.227E-4	6.344E-4	3.637E-3	-4.349E-3	5.669E-3	-7.741E-2	-1.087E-2	7.817E-2
0.300	4.883E-5	6.214E-4	6.233E-4	2.541E-4	-4.063E-3	4.071E-3	-0.151	-0.211	0.259
0.317	-1.129E-4	4.871E-4	5.000E-4	-5.752E-3	-1.250E-2	1.376E-2	-0.150	-0.104	0.183
0.334	-1.431E-4	2.043E-4	2.495E-4	-2.154E-3	-9.328E-3	9.574E-3	0.168	-0.148	0.224
0.350	-1.848E-4	1.759E-4	2.551E-4	-1.026E-3	-1.302E-2	1.306E-2	0.181	-0.836	0.855
0.367	-1.774E-4	-2.300E-4	2.904E-4	3.864E-3	-3.939E-2	3.958E-2	4.574E-2	-0.433	0.435
0.384	-5.586E-5	-1.138E-3	1.140E-3	2.018E-3	-3.318E-2	3.324E-2	-0.117	0.157	0.196
