	mass A									
t	x	y	r	vx	vy	v	ax	ay	a	
0.000	4.527E-4	3.095E-4	5.484E-4						
0.017	4.453E-4	3.353E-4	5.575E-4	-7.316E-4	9.388E-4	1.190E-3			
0.033	4.283E-4	3.408E-4	5.473E-4	4.780E-4	-5.203E-4	7.065E-4	4.571E-2	-3.278E-2	5.625E-2
0.050	4.613E-4	3.180E-4	5.602E-4	1.353E-3	-4.426E-4	1.423E-3	-2.544E-2	3.270E-2	4.143E-2
0.067	4.734E-4	3.260E-4	5.748E-4	-5.771E-4	8.977E-4	1.067E-3	-4.416E-2	6.217E-2	7.626E-2
0.083	4.420E-4	3.479E-4	5.625E-4	-5.892E-4	1.579E-3	1.686E-3	-3.015E-2	-3.201E-3	3.032E-2
0.100	4.537E-4	3.788E-4	5.910E-4	-8.108E-4	9.382E-4	1.240E-3	1.351E-2	-4.450E-2	4.651E-2
0.117	4.149E-4	3.792E-4	5.621E-4	-9.520E-4	-1.743E-4	9.678E-4	1.412E-2	-0.170	0.170
0.133	4.220E-4	3.729E-4	5.632E-4	2.881E-4	-4.116E-3	4.126E-3	1.732E-3	-7.051E-2	7.053E-2
0.150	4.246E-4	2.419E-4	4.886E-4	-9.681E-4	-4.102E-3	4.215E-3	-7.258E-2	0.142	0.159
0.167	3.897E-4	2.361E-4	4.556E-4	-2.392E-3	1.892E-3	3.050E-3	-2.862E-2	0.205	0.207
0.184	3.447E-4	3.050E-4	4.603E-4	-1.954E-3	2.992E-3	3.574E-3	0.149	-1.867E-2	0.150
0.200	3.245E-4	3.359E-4	4.670E-4	2.326E-3	7.755E-4	2.452E-3	-0.120	-6.534E-2	0.136
0.217	4.223E-4	3.309E-4	5.365E-4	-3.673E-3	5.471E-4	3.714E-3	-0.187	-8.387E-2	0.205
0.234	2.019E-4	3.541E-4	4.077E-4	-7.917E-3	-1.250E-3	8.016E-3	5.959E-2	-7.464E-2	9.551E-2
0.250	1.582E-4	2.892E-4	3.296E-4	7.145E-4	-2.953E-3	3.039E-3	0.443	6.393E-2	0.448
0.267	2.257E-4	2.556E-4	3.410E-4	6.688E-3	1.086E-3	6.776E-3	5.947E-2	0.118	0.132
0.284	3.813E-4	3.254E-4	5.013E-4	3.770E-3	2.050E-3	4.291E-3	-9.377E-2	6.960E-3	9.403E-2
0.300	3.515E-4	3.240E-4	4.781E-4	1.173E-3	2.215E-4	1.193E-3	-0.175	-9.451E-2	0.199
0.317	4.205E-4	3.328E-4	5.362E-4	1.436E-4	-5.557E-4	5.740E-4	-5.823E-2	-3.860E-2	6.986E-2
0.334	3.563E-4	3.055E-4	4.693E-4	-2.522E-3	-1.447E-3	2.908E-3	-4.723E-2	2.210E-2	5.214E-2
0.350	3.363E-4	2.845E-4	4.405E-4	-5.738E-4	1.856E-4	6.031E-4	0.100	-3.073E-2	0.105
0.367	3.372E-4	3.117E-4	4.591E-4	7.114E-4	-1.624E-3	1.773E-3	4.765E-2	1.638E-2	5.039E-2
0.384	3.601E-4	2.303E-4	4.274E-4	1.148E-3	-9.614E-4	1.497E-3	-4.664E-2	5.063E-2	6.884E-2
0.400	3.755E-4	2.796E-4	4.681E-4	-7.624E-4	1.811E-3	1.965E-3	-3.814E-2	2.231E-2	4.419E-2
0.417	3.346E-4	2.907E-4	4.433E-4	-8.091E-4	-8.806E-4	1.196E-3	3.934E-3	-5.726E-2	5.740E-2
0.434	3.485E-4	2.502E-4	4.290E-4	1.721E-4	-6.362E-4	6.590E-4	3.234E-2	1.051E-2	3.400E-2
0.450	3.404E-4	2.695E-4	4.341E-4	-1.941E-4	3.234E-4	3.771E-4	-6.227E-2	3.190E-2	6.996E-2
0.467	3.420E-4	2.610E-4	4.302E-4	-1.500E-3	-1.222E-4	1.505E-3	2.099E-2	1.644E-2	2.666E-2
0.484	2.903E-4	2.654E-4	3.934E-4	-3.802E-4	9.978E-4	1.068E-3	-4.902E-2	3.307E-2	5.913E-2
0.501	3.293E-4	2.943E-4	4.416E-4	-1.572E-3	1.209E-3	1.983E-3	4.241E-2	2.681E-2	5.017E-2
0.517	2.379E-4	3.058E-4	3.874E-4	-1.097E-3	1.521E-3	1.875E-3	-5.466E-2	2.223E-3	5.471E-2
0.534	2.927E-4	3.450E-4	4.525E-4	-9.757E-4	1.690E-3	1.951E-3	-0.394	-2.726E-2	0.395
0.551	2.053E-4	3.621E-4	4.163E-4	-1.473E-2	3.935E-4	1.474E-2	-0.299	-0.124	0.324
0.567	-1.989E-4	3.581E-4	4.097E-4	-1.446E-2	-2.244E-3	1.463E-2	0.194	-9.272E-2	0.215
0.584	-2.771E-4	2.873E-4	3.991E-4	-4.186E-3	-3.316E-3	5.340E-3	0.372	8.193E-2	0.381
0.601	-3.386E-4	2.475E-4	4.194E-4	-3.336E-3	6.144E-4	3.392E-3	5.855E-2	0.149	0.160
0.617	-3.884E-4	3.078E-4	4.955E-4	-2.301E-3	2.540E-3	3.427E-3	-3.070E-2	-2.907E-2	4.228E-2
0.634	-4.154E-4	3.323E-4	5.319E-4	-3.891E-3	-7.704E-4	3.966E-3	-2.628E-2	-0.143	0.146
0.651	-5.182E-4	2.821E-4	5.900E-4	-4.204E-3	-2.763E-3	5.031E-3	3.352E-2	6.368E-3	3.412E-2
0.667	-5.557E-4	2.401E-4	6.053E-4	-1.932E-3	-4.614E-4	1.987E-3	7.375E-2	8.506E-2	0.113
0.684	-5.827E-4	2.667E-4	6.408E-4	-1.895E-3	7.482E-4	2.037E-3	6.691E-2	6.764E-2	9.514E-2
0.701	-6.189E-4	2.650E-4	6.733E-4	-1.164E-4	1.091E-3	1.097E-3	-4.274E-2	4.156E-2	5.961E-2
0.717	-5.866E-4	3.031E-4	6.602E-4	-2.116E-3	2.555E-3	3.318E-3	-6.305E-2	-1.385E-2	6.455E-2
0.734	-6.895E-4	3.503E-4	7.734E-4	-3.984E-3	8.247E-4	4.068E-3	1.756E-2	-6.427E-2	6.663E-2
0.751	-7.195E-4	3.306E-4	7.918E-4	-5.104E-4	-3.249E-4	6.050E-4	-0.111	0.154	0.190
0.767	-7.065E-4	3.395E-4	7.838E-4	-6.581E-3	5.757E-3	8.743E-3	7.050E-3	5.543E-2	5.588E-2
0.784	-9.391E-4	5.227E-4	1.075E-3	-3.984E-3	3.905E-3	5.579E-3	0.199	-0.186	0.272
0.801	-8.394E-4	4.698E-4	9.619E-4	4.198E-3	-3.200E-3	5.279E-3	0.108	-0.315	0.333
0.817	-7.990E-4	4.159E-4	9.007E-4	-1.717E-3	-5.294E-3	5.566E-3	3.579E-3	-2.626E-2	2.650E-2
0.834	-8.967E-4	2.931E-4	9.434E-4	2.232E-3	-4.999E-3	5.474E-3	-2.300E-3	0.189	0.189
0.851	-7.245E-4	2.491E-4	7.661E-4	2.261E-3	1.414E-3	2.667E-3	-8.489E-2	0.242	0.256
0.868	-8.213E-4	3.403E-4	8.890E-4	-4.277E-3	4.093E-3	5.919E-3	-0.141	-9.472E-2	0.170
0.884	-8.672E-4	3.856E-4	9.491E-4	-1.086E-3	-2.039E-3	2.310E-3	0.124	-0.285	0.310
0.901	-8.575E-4	2.723E-4	8.997E-4	1.634E-4	-6.592E-3	6.594E-3	6.995E-2	-0.175	0.189
0.918	-8.618E-4	1.657E-4	8.775E-4	7.469E-4	-7.053E-3	7.093E-3	1.554E-2	-2.447E-2	2.899E-2
0.934	-8.326E-4	3.694E-5	8.334E-4	1.118E-3	-7.639E-3	7.720E-3	8.471E-2	0.103	0.133
0.951	-8.244E-4	-8.919E-5	8.292E-4	2.905E-3	-4.018E-3	4.958E-3	3.702E-2	-4.449E-2	5.788E-2
