	mass C									
t	x	y	r	vx	vy	v	ax	ay	a	
0.000	-1.490E-3	7.750E-4	1.680E-3						
0.017	-6.273E-4	4.661E-4	7.815E-4	4.959E-2	-1.208E-2	5.104E-2			
0.033	1.642E-4	3.720E-4	4.067E-4	4.223E-2	-8.033E-3	4.298E-2	0.575	1.736E-2	0.576
0.050	7.817E-4	1.981E-4	8.064E-4	6.378E-2	-1.277E-2	6.505E-2	0.289	-0.369	0.469
0.067	2.292E-3	-5.399E-5	2.293E-3	6.404E-2	-1.998E-2	6.708E-2	0.303	-0.227	0.379
0.083	2.918E-3	-4.687E-4	2.956E-3	5.938E-2	-2.185E-2	6.327E-2	-0.658	0.179	0.682
0.100	4.274E-3	-7.829E-4	4.345E-3	5.576E-2	-1.325E-2	5.731E-2	7.591E-2	0.389	0.396
0.117	4.779E-3	-9.109E-4	4.865E-3	4.886E-2	-7.710E-3	4.946E-2	-0.128	-0.196	0.234
0.133	5.904E-3	-1.040E-3	5.995E-3	6.131E-2	-1.900E-2	6.419E-2	0.408	-0.436	0.597
0.150	6.824E-3	-1.545E-3	6.997E-3	5.770E-2	-2.608E-2	6.333E-2	0.184	0.212	0.281
0.167	7.829E-3	-1.910E-3	8.059E-3	6.793E-2	-1.072E-2	6.877E-2	0.167	0.579	0.603
0.184	9.091E-3	-1.903E-3	9.288E-3	6.643E-2	-3.580E-3	6.652E-2	-0.116	0.654	0.665
0.200	1.005E-2	-2.030E-3	1.025E-2	5.993E-2	6.360E-3	6.027E-2	-0.239	0.770	0.806
0.217	1.109E-2	-1.691E-3	1.122E-2	6.082E-2	2.588E-2	6.610E-2	-7.745E-2	0.890	0.893
0.234	1.207E-2	-1.166E-3	1.213E-2	5.676E-2	3.511E-2	6.674E-2	-5.853E-2	0.426	0.430
0.250	1.298E-2	-5.189E-4	1.299E-2	5.799E-2	4.015E-2	7.054E-2	-0.159	0.230	0.280
0.267	1.401E-2	1.735E-4	1.401E-2	5.384E-2	4.251E-2	6.860E-2	-8.859E-2	0.175	0.196
0.284	1.478E-2	8.996E-4	1.481E-2	5.160E-2	4.576E-2	6.897E-2	-0.683	0.292	0.743
0.300	1.573E-2	1.700E-3	1.582E-2	3.658E-2	5.215E-2	6.370E-2	-5.450E-3	0.200	0.200
0.317	1.600E-2	2.640E-3	1.622E-2	4.124E-2	5.367E-2	6.769E-2	0.214	-0.399	0.453
0.334	1.711E-2	3.491E-3	1.746E-2	5.536E-2	3.919E-2	6.783E-2	-0.467	-0.621	0.777
0.350	1.785E-2	3.947E-3	1.828E-2	2.215E-2	2.961E-2	3.698E-2	-9.554E-2	-0.306	0.320
0.367	1.785E-2	4.479E-3	1.840E-2	4.144E-2	3.141E-2	5.200E-2	0.473	0.272	0.545
0.384	1.923E-2	4.995E-3	1.987E-2	5.674E-2	3.731E-2	6.791E-2	0.644	-3.520E-3	0.644
0.400	1.974E-2	5.725E-3	2.055E-2	4.713E-2	3.450E-2	5.840E-2	-0.273	-0.499	0.569
0.417	2.080E-2	6.147E-3	2.169E-2	5.710E-2	1.814E-2	5.991E-2	0.477	-0.686	0.835
0.434	2.165E-2	6.330E-3	2.255E-2	5.771E-2	1.090E-2	5.873E-2	-0.253	-0.655	0.702
0.450	2.273E-2	6.510E-3	2.364E-2	5.334E-2	-1.023E-3	5.335E-2	-0.478	-1.118	1.216
0.467	2.343E-2	6.296E-3	2.426E-2	3.792E-2	-2.765E-2	4.693E-2	-2.128E-2	-1.184	1.184
0.484	2.399E-2	5.588E-3	2.464E-2	5.084E-2	-4.298E-2	6.657E-2	0.211	-1.082	1.102
0.501	2.512E-2	4.862E-3	2.559E-2	5.244E-2	-5.950E-2	7.931E-2	0.277	-0.538	0.605
0.517	2.574E-2	3.603E-3	2.600E-2	5.139E-2	-6.667E-2	8.418E-2	0.281	0.606	0.668
0.534	2.684E-2	2.637E-3	2.697E-2	6.767E-2	-3.740E-2	7.732E-2	-0.286	1.374	1.404
0.551	2.800E-2	2.355E-3	2.810E-2	4.416E-2	-1.632E-2	4.708E-2	-0.781	1.158	1.397
0.567	2.831E-2	2.093E-3	2.839E-2	3.201E-2	-3.283E-3	3.217E-2	0.291	0.770	0.824
0.584	2.907E-2	2.245E-3	2.916E-2	5.947E-2	1.238E-2	6.074E-2	0.552	0.724	0.910
0.601	3.029E-2	2.506E-3	3.040E-2	5.506E-2	1.947E-2	5.840E-2	-0.147	0.240	0.282
0.617	3.091E-2	2.895E-3	3.104E-2	4.604E-2	2.132E-2	5.074E-2	-0.524	0.359	0.636
0.634	3.183E-2	3.217E-3	3.199E-2	4.437E-2	2.896E-2	5.299E-2	-3.353E-2	0.128	0.133
0.651	3.239E-2	3.861E-3	3.262E-2	3.961E-2	2.987E-2	4.961E-2	-0.155	-0.118	0.195
0.667	3.315E-2	4.214E-3	3.342E-2	4.292E-2	2.118E-2	4.786E-2	0.456	8.181E-2	0.464
0.684	3.382E-2	4.567E-3	3.413E-2	5.151E-2	3.226E-2	6.078E-2	-5.777E-2	0.469	0.473
0.701	3.487E-2	5.291E-3	3.527E-2	4.695E-2	4.042E-2	6.195E-2	0.525	0.507	0.730
0.717	3.539E-2	5.916E-3	3.588E-2	5.884E-2	4.560E-2	7.444E-2	-0.175	-0.146	0.227
0.734	3.683E-2	6.812E-3	3.746E-2	5.579E-2	4.022E-2	6.877E-2	-0.362	-0.462	0.587
0.751	3.725E-2	7.258E-3	3.795E-2	3.281E-2	2.537E-2	4.147E-2	-0.931	-0.436	1.027
0.767	3.793E-2	7.659E-3	3.869E-2	3.259E-2	2.683E-2	4.221E-2	-0.179	-0.185	0.257
0.784	3.834E-2	8.153E-3	3.919E-2	2.350E-2	2.138E-2	3.177E-2	0.267	0.193	0.330
0.801	3.871E-2	8.372E-3	3.961E-2	3.994E-2	2.832E-2	4.896E-2	0.902	7.684E-3	0.902
0.817	3.967E-2	9.098E-3	4.070E-2	5.851E-2	2.920E-2	6.539E-2	0.638	-0.349	0.727
0.834	4.066E-2	9.346E-3	4.172E-2	5.916E-2	1.097E-2	6.017E-2	-0.800	-0.905	1.208
0.851	4.164E-2	9.464E-3	4.270E-2	3.488E-2	8.250E-4	3.489E-2	-0.238	-0.131	0.271
0.868	4.183E-2	9.374E-3	4.287E-2	4.036E-2	4.023E-3	4.056E-2	0.111	0.385	0.400
0.884	4.299E-2	9.598E-3	4.405E-2	5.272E-2	1.677E-2	5.532E-2	0.202	0.459	0.501
0.901	4.359E-2	9.933E-3	4.470E-2	3.783E-2	1.908E-2	4.237E-2	-0.402	-2.214E-2	0.402
0.918	4.425E-2	1.024E-2	4.542E-2	4.197E-2	1.562E-2	4.478E-2	0.271	-0.456	0.530
0.934	4.499E-2	1.045E-2	4.619E-2	4.684E-2	4.544E-3	4.706E-2	0.384	-0.258	0.463
0.951	4.581E-2	1.039E-2	4.698E-2	5.454E-2	3.774E-3	5.467E-2	0.414	-0.215	0.467
0.968	4.681E-2	1.058E-2	4.799E-2	6.144E-2	2.190E-3	6.148E-2	-0.413	-4.215E-2	0.416
0.984	4.786E-2	1.046E-2	4.899E-2	4.342E-2	-2.172E-3	4.347E-2	-0.412	-4.262E-2	0.414
1.001	4.826E-2	1.051E-2	4.939E-2	3.946E-2	3.480E-3	3.961E-2	-0.484	1.615E-2	0.484
1.018	4.918E-2	1.058E-2	5.030E-2	3.728E-2	-1.408E-3	3.730E-2	0.464	-0.176	0.496
1.034	4.950E-2	1.046E-2	5.059E-2	4.394E-2	-4.406E-3	4.416E-2	0.458	-0.126	0.475
1.051	5.065E-2	1.043E-2	5.171E-2	6.306E-2	-3.846E-3	6.317E-2	0.299	2.754E-2	0.300
1.068	5.160E-2	1.033E-2	5.263E-2	4.983E-2	-4.559E-3	5.003E-2	-0.228	-0.295	0.373
1.084	5.231E-2	1.028E-2	5.331E-2	5.261E-2	-1.186E-2	5.393E-2	0.246	-6.259E-2	0.254
1.101	5.336E-2	9.937E-3	5.428E-2	6.218E-2	-1.064E-2	6.308E-2	-4.169E-3	0.271	0.271
1.118	5.438E-2	9.922E-3	5.528E-2	5.211E-2	9.223E-4	5.211E-2	-0.247	0.159	0.294
1.134	5.510E-2	9.968E-3	5.599E-2	5.031E-2	-5.087E-3	5.057E-2	0.177	-0.475	0.507
1.151	5.606E-2	9.752E-3	5.690E-2	6.103E-2	-1.686E-2	6.332E-2	0.519	-0.643	0.826
1.168	5.713E-2	9.405E-3	5.790E-2	6.707E-2	-2.582E-2	7.187E-2	-0.233	-4.217E-3	0.233
1.185	5.830E-2	8.890E-3	5.897E-2	5.565E-2	-1.950E-2	5.897E-2	-0.223	9.526E-2	0.242
1.201	5.899E-2	8.754E-3	5.964E-2	5.344E-2	-1.737E-2	5.619E-2	-0.258	0.120	0.284
1.218	6.008E-2	8.311E-3	6.066E-2	5.415E-2	-2.061E-2	5.794E-2	0.193	-3.712E-3	0.193
1.235	6.080E-2	8.067E-3	6.133E-2	5.341E-2	-1.449E-2	5.534E-2	0.158	1.483E-2	0.159
1.251	6.187E-2	7.828E-3	6.236E-2	6.406E-2	-2.010E-2	6.714E-2	9.773E-2	-0.399	0.411
1.268	6.294E-2	7.396E-3	6.337E-2	5.630E-2	-2.903E-2	6.334E-2	5.382E-2	-0.151	0.160
1.285	6.374E-2	6.859E-3	6.411E-2	6.172E-2	-2.609E-2	6.701E-2	4.790E-2	0.394	0.397
1.301	6.500E-2	6.525E-3	6.532E-2	6.432E-2	-1.447E-2	6.593E-2	-7.079E-2	0.106	0.127
1.318	6.589E-2	6.376E-3	6.620E-2	5.433E-2	-2.025E-2	5.798E-2	-0.561	-0.180	0.589
1.335	6.681E-2	5.850E-3	6.706E-2	4.828E-2	-2.539E-2	5.455E-2	9.429E-3	-0.184	0.184
1.351	6.750E-2	5.529E-3	6.773E-2	5.125E-2	-2.254E-2	5.599E-2	0.510	0.298	0.591
1.368	6.852E-2	5.098E-3	6.871E-2	6.801E-2	-1.835E-2	7.044E-2	0.565	-5.831E-2	0.568
1.385	6.977E-2	4.917E-3	6.994E-2	7.129E-2	-2.049E-2	7.418E-2	-0.114	-0.130	0.172
1.401	7.090E-2	4.414E-3	7.103E-2	6.279E-2	-2.695E-2	6.833E-2	-0.606	-8.843E-3	0.606
1.418	7.187E-2	4.017E-3	7.198E-2	5.126E-2	-1.916E-2	5.473E-2	-0.649	0.435	0.781
1.435	7.261E-2	3.775E-3	7.271E-2	4.043E-2	-1.193E-2	4.216E-2	-0.211	0.385	0.439
1.451	7.322E-2	3.619E-3	7.330E-2	4.312E-2	-6.610E-3	4.362E-2	3.624E-2	-0.558	0.559
1.468	7.405E-2	3.554E-3	7.413E-2	4.483E-2	-2.687E-2	5.226E-2	0.549	-8.907E-2	0.556
1.485	7.471E-2	2.723E-3	7.476E-2	5.666E-2	-2.069E-2	6.032E-2	0.467	6.881E-3	0.467
1.502	7.594E-2	2.864E-3	7.599E-2	6.685E-2	-1.210E-2	6.794E-2	0.260	-0.267	0.373
1.518	7.694E-2	2.319E-3	7.698E-2	6.096E-2	-3.875E-2	7.223E-2	-9.359E-2	-0.827	0.833
1.535	7.797E-2	1.571E-3	7.799E-2	6.447E-2	-3.931E-2	7.551E-2	0.227	0.188	0.294
1.552	7.909E-2	1.008E-3	7.910E-2	6.899E-2	-3.050E-2	7.543E-2	-0.161	0.578	0.600
1.568	8.027E-2	5.533E-4	8.027E-2	6.062E-2	-2.081E-2	6.409E-2	-0.386	-0.323	0.504
1.585	8.112E-2	3.132E-4	8.112E-2	5.268E-2	-3.673E-2	6.422E-2	-0.325	-0.501	0.597
1.602	8.203E-2	-6.723E-4	8.203E-2	5.222E-2	-4.661E-2	6.999E-2	0.217	-0.517	0.561
1.618	8.286E-2	-1.242E-3	8.287E-2	5.771E-2	-4.560E-2	7.355E-2	0.232	6.033E-2	0.240
1.635	8.396E-2	-2.194E-3	8.398E-2	6.305E-2	-5.058E-2	8.083E-2	4.634E-2	0.207	0.212
1.652	8.496E-2	-2.929E-3	8.501E-2	5.768E-2	-3.632E-2	6.816E-2	-0.614	0.281	0.675
1.668	8.588E-2	-3.406E-3	8.595E-2	4.383E-2	-3.848E-2	5.832E-2	-0.204	-0.482	0.523
1.685	8.642E-2	-4.213E-3	8.653E-2	4.611E-2	-5.534E-2	7.203E-2	0.572	-0.225	0.615
1.702	8.742E-2	-5.252E-3	8.758E-2	6.729E-2	-4.851E-2	8.295E-2	0.552	0.553	0.782
1.718	8.867E-2	-5.832E-3	8.886E-2	6.606E-2	-3.230E-2	7.353E-2	-0.582	0.562	0.809
1.735	8.962E-2	-6.330E-3	8.985E-2	4.586E-2	-3.088E-2	5.529E-2	-0.522	0.246	0.577
1.752	9.020E-2	-6.862E-3	9.046E-2	4.516E-2	-2.563E-2	5.193E-2	-8.953E-2	9.176E-2	0.128
1.768	9.113E-2	-7.185E-3	9.141E-2	4.855E-2	-2.507E-2	5.464E-2	-1.661E-2	0.401	0.401
1.785	9.182E-2	-7.699E-3	9.214E-2	4.107E-2	-1.678E-2	4.437E-2	0.107	0.470	0.482
1.802	9.250E-2	-7.745E-3	9.282E-2	5.154E-2	-4.363E-3	5.173E-2	0.179	0.461	0.495
1.818	9.354E-2	-7.844E-3	9.387E-2	5.165E-2	-4.101E-3	5.181E-2	-0.205	-6.785E-2	0.216
1.835	9.422E-2	-7.882E-3	9.455E-2	4.023E-2	-5.429E-3	4.060E-2	-9.326E-2	-1.900E-2	9.517E-2
1.852	9.488E-2	-8.025E-3	9.522E-2	4.853E-2	-6.234E-3	4.893E-2	2.827E-2	-0.141	0.144
1.869	9.584E-2	-8.090E-3	9.618E-2	4.561E-2	-8.376E-3	4.637E-2	6.387E-4	-8.246E-2	8.247E-2
1.885	9.640E-2	-8.305E-3	9.676E-2	4.254E-2	-1.089E-2	4.391E-2	-5.068E-2	6.952E-2	8.603E-2
1.902	9.726E-2	-8.453E-3	9.763E-2	4.860E-2	-5.356E-3	4.890E-2	8.527E-2	0.421	0.430
1.919	9.802E-2	-8.484E-3	9.839E-2	4.358E-2	3.178E-3	4.370E-2	-0.219	5.162E-2	0.225
1.935	9.872E-2	-8.347E-3	9.907E-2	4.113E-2	-1.358E-3	4.116E-2	-2.845E-2	0.130	0.133
1.952	9.940E-2	-8.529E-3	9.976E-2	4.259E-2	2.207E-3	4.265E-2	-0.399	0.324	0.514
1.969	0.100	-8.274E-3	0.100	3.038E-2	1.464E-2	3.372E-2	-0.388	0.446	0.591
1.985	0.100	-8.040E-3	0.101	2.427E-2	1.491E-2	2.848E-2	0.316	-7.225E-2	0.324
2.002	0.101	-7.776E-3	0.101	4.354E-2	1.299E-2	4.544E-2	0.546	-0.219	0.588
2.019	0.102	-7.607E-3	0.102	4.589E-2	7.088E-3	4.643E-2	-0.114	-7.447E-2	0.136
2.035	0.102	-7.540E-3	0.103	3.569E-2	9.287E-3	3.688E-2	-0.166	6.916E-2	0.180
2.052	0.103	-7.297E-3	0.103	4.045E-2	1.174E-2	4.212E-2	-2.592E-2	5.872E-2	6.419E-2
2.069	0.104	-7.148E-3	0.104	3.790E-2	9.596E-3	3.909E-2	6.399E-2	-0.410	0.415
2.085	0.104	-6.977E-3	0.105	3.808E-2	8.928E-5	3.808E-2	-0.269	-0.345	0.437
2.102	0.105	-7.145E-3	0.105	3.437E-2	-5.555E-3	3.481E-2	0.214	-2.883E-2	0.216
2.119	0.105	-7.162E-3	0.106	3.813E-2	1.514E-3	3.816E-2	-0.142	0.289	0.322
2.135	0.106	-7.095E-3	0.107	3.828E-2	4.144E-3	3.851E-2	-0.106	4.861E-3	0.106
2.152	0.107	-7.024E-3	0.107	2.705E-2	1.703E-3	2.710E-2	-0.402	-0.291	0.496
2.169	0.107	-7.038E-3	0.108	2.893E-2	-5.630E-3	2.947E-2	0.479	-8.534E-2	0.487
2.186	0.108	-7.212E-3	0.108	3.960E-2	-3.187E-3	3.973E-2	0.171	0.103	0.200
2.202	0.109	-7.144E-3	0.109	4.070E-2	9.965E-4	4.071E-2	3.951E-2	1.576E-2	4.253E-2
2.219	0.109	-7.179E-3	0.109	3.453E-2	-4.255E-3	3.479E-2	-0.281	-9.241E-2	0.296
2.236	0.110	-7.286E-3	0.110	3.564E-2	-2.799E-3	3.575E-2	0.650	-0.125	0.662
2.252	0.110	-7.272E-3	0.110	5.092E-2	-6.082E-3	5.128E-2	7.851E-2	-0.161	0.179
2.269	0.111	-7.489E-3	0.112	4.816E-2	-1.097E-2	4.939E-2	-0.464	-2.383E-2	0.465
2.286	0.112	-7.638E-3	0.112	2.576E-2	-5.756E-3	2.639E-2	-0.816	4.495E-2	0.817
2.302	0.112	-7.681E-3	0.113	2.474E-2	-8.074E-3	2.603E-2	0.509	0.101	0.519
2.319	0.113	-7.908E-3	0.113	3.970E-2	-5.547E-3	4.008E-2	0.731	0.151	0.747
2.336	0.114	-7.866E-3	0.114	5.449E-2	3.575E-4	5.449E-2	0.148	0.323	0.355
2.352	0.115	-7.896E-3	0.115	4.302E-2	2.821E-3	4.312E-2	-0.162	1.522E-2	0.163
2.369	0.115	-7.772E-3	0.115	4.503E-2	3.091E-3	4.514E-2	-3.207E-2	-2.283E-2	3.936E-2
2.386	0.116	-7.792E-3	0.116	4.782E-2	2.700E-7	4.782E-2	0.175	-3.941E-2	0.180
2.402	0.117	-7.772E-3	0.117	4.581E-2	2.549E-3	4.588E-2	7.427E-2	0.106	0.130
2.419	0.118	-7.707E-3	0.118	5.332E-2	3.767E-3	5.346E-2	-0.408	0.145	0.433
2.436	0.118	-7.646E-3	0.119	3.432E-2	6.730E-3	3.497E-2	-1.033	0.565	1.178
2.452	0.119	-7.483E-3	0.119	1.324E-2	2.181E-2	2.552E-2	-0.623	1.243	1.391
2.469	0.119	-6.919E-3	0.119	1.552E-2	4.903E-2	5.143E-2	0.277	1.175	1.207
2.486	0.119	-5.847E-3	0.119	2.307E-2	6.372E-2	6.777E-2	1.410	0.383	1.461
2.503	0.120	-4.792E-3	0.120	5.871E-2	5.996E-2	8.392E-2	0.528	-0.708	0.883
2.519	0.121	-3.846E-3	0.121	5.430E-2	4.144E-2	6.831E-2	-4.644E-2	-0.861	0.862
2.536	0.121	-3.410E-3	0.122	3.935E-2	2.719E-2	4.783E-2	-0.976	-0.185	0.993
2.553	0.122	-2.939E-3	0.123	3.635E-2	3.655E-2	5.155E-2	7.963E-2	0.598	0.604
2.569	0.123	-2.190E-3	0.123	2.964E-2	4.883E-2	5.712E-2	-0.166	-4.706E-2	0.173
2.586	0.123	-1.309E-3	0.123	4.017E-2	3.715E-2	5.472E-2	-0.140	-8.739E-2	0.165
2.603	0.124	-9.502E-4	0.124	2.215E-2	3.847E-2	4.439E-2	-0.664	-0.211	0.696
2.619	0.124	-2.582E-5	0.124	1.520E-2	3.945E-2	4.228E-2	-6.017E-2	-2.121E-2	6.380E-2
2.636	0.125	3.662E-4	0.125	2.251E-2	2.987E-2	3.740E-2	0.872	-0.125	0.881
2.653	0.125	9.708E-4	0.125	4.221E-2	3.898E-2	5.745E-2	0.471	0.249	0.533
2.669	0.126	1.667E-3	0.126	4.458E-2	3.851E-2	5.891E-2	-0.176	-0.173	0.246
2.686	0.126	2.256E-3	0.126	2.996E-2	3.233E-2	4.408E-2	-0.542	-0.485	0.727
2.703	0.127	2.745E-3	0.127	2.856E-2	2.287E-2	3.659E-2	-0.229	-0.626	0.666
2.719	0.127	3.019E-3	0.127	2.277E-2	1.082E-2	2.521E-2	0.104	-0.310	0.327
2.736	0.128	3.106E-3	0.128	2.920E-2	1.103E-2	3.122E-2	0.177	-7.962E-2	0.194
2.753	0.128	3.387E-3	0.128	3.352E-2	1.139E-2	3.540E-2	0.188	0.147	0.238
2.769	0.129	3.486E-3	0.129	3.124E-2	1.260E-2	3.369E-2	4.273E-2	0.212	0.216
2.786	0.129	3.807E-3	0.129	3.707E-2	2.091E-2	4.256E-2	0.174	0.136	0.220
2.803	0.130	4.184E-3	0.130	3.693E-2	1.739E-2	4.082E-2	-0.446	-8.165E-2	0.454
2.819	0.131	4.388E-3	0.131	2.336E-2	1.593E-2	2.828E-2	-0.325	-3.680E-2	0.327
2.836	0.131	4.716E-3	0.131	2.133E-2	1.818E-2	2.802E-2	0.242	0.420	0.484
2.853	0.131	4.994E-3	0.131	3.551E-2	2.744E-2	4.488E-2	0.345	1.968E-2	0.345
2.870	0.132	5.631E-3	0.132	3.340E-2	2.412E-2	4.120E-2	0.225	-0.360	0.424
2.886	0.132	5.799E-3	0.133	3.900E-2	9.904E-3	4.024E-2	-0.376	-0.730	0.821
2.903	0.133	5.962E-3	0.133	2.830E-2	2.746E-3	2.844E-2	-0.794	-1.888E-2	0.794
2.920	0.133	5.891E-3	0.134	4.606E-3	5.852E-3	7.447E-3	-7.688E-3	0.272	0.272
2.936	0.133	6.157E-3	0.134	2.745E-2	1.575E-2	3.165E-2	1.393	0.287	1.422
2.953	0.134	6.416E-3	0.134	5.733E-2	1.413E-2	5.904E-2	0.356	-0.306	0.469
2.970	0.135	6.629E-3	0.136	4.073E-2	6.113E-3	4.118E-2	-0.893	-0.350	0.959
2.986	0.136	6.620E-3	0.136	2.006E-2	6.201E-4	2.007E-2	-0.649	-0.133	0.662
