	mass C									
t	x	y	r	vx	vy	v	ax	ay	a	
0.000	2.538E-3	9.796E-4	2.720E-3						
0.017	2.571E-3	1.002E-3	2.759E-3	8.014E-4	5.978E-4	9.998E-4			
0.033	2.564E-3	9.996E-4	2.752E-3	4.133E-4	6.006E-3	6.020E-3	-4.543E-2	-9.010E-3	4.632E-2
0.050	2.585E-3	1.202E-3	2.851E-3	-1.195E-4	3.412E-3	3.414E-3	-2.943E-2	-0.191	0.193
0.067	2.560E-3	1.113E-3	2.792E-3	-1.118E-3	-3.943E-3	4.098E-3	-2.110E-2	-0.231	0.232
0.083	2.548E-3	1.071E-3	2.763E-3	-5.627E-4	-2.625E-3	2.684E-3	1.800E-2	8.047E-2	8.246E-2
0.100	2.542E-3	1.026E-3	2.741E-3	-4.874E-4	-1.631E-3	1.702E-3	4.033E-2	4.315E-2	5.907E-2
0.117	2.531E-3	1.016E-3	2.728E-3	5.475E-4	-8.301E-4	9.944E-4	-1.815E-2	8.425E-2	8.618E-2
0.133	2.560E-3	9.982E-4	2.748E-3	-4.325E-4	6.947E-4	8.184E-4	-3.121E-2	2.374E-2	3.921E-2
0.150	2.517E-3	1.040E-3	2.723E-3	-1.438E-3	7.596E-4	1.627E-3	-8.300E-3	8.087E-3	1.159E-2
0.167	2.512E-3	1.024E-3	2.712E-3	-1.030E-4	6.666E-5	1.227E-4	6.528E-2	-0.102	0.121
0.184	2.513E-3	1.042E-3	2.721E-3	5.632E-4	-1.695E-3	1.786E-3	-2.434E-2	6.165E-3	2.511E-2
0.200	2.531E-3	9.669E-4	2.709E-3	-5.764E-4	-1.152E-3	1.288E-3	-1.224E-2	0.115	0.116
0.217	2.494E-3	1.003E-3	2.688E-3	-6.013E-4	3.330E-3	3.384E-3	-3.654E-2	7.431E-2	8.281E-2
0.234	2.511E-3	1.078E-3	2.732E-3	-8.485E-4	1.588E-3	1.801E-3	1.980E-2	-0.133	0.134
0.250	2.466E-3	1.056E-3	2.683E-3	-9.416E-4	-1.980E-3	2.192E-3	-3.396E-2	-3.062E-2	4.573E-2
0.267	2.479E-3	1.012E-3	2.678E-3	-9.685E-4	3.515E-4	1.030E-3	-1.148E-2	4.040E-2	4.200E-2
0.284	2.434E-3	1.068E-3	2.658E-3	-2.162E-3	7.080E-4	2.275E-3	5.104E-2	-1.016E-2	5.204E-2
0.300	2.407E-3	1.036E-3	2.620E-3	8.100E-4	-1.275E-3	1.511E-3	7.089E-2	-6.519E-2	9.631E-2
