	mass C									
t	x	y	r	vx	vy	v	ax	ay	a	
0.000	-4.493E-4	1.458E-3	1.525E-3						
0.017	-4.299E-4	1.306E-3	1.375E-3	-6.115E-4	-1.741E-3	1.845E-3			
0.033	-4.697E-4	1.400E-3	1.476E-3	-6.686E-3	-8.475E-4	6.739E-3	-0.219	0.313	0.382
0.050	-6.530E-4	1.277E-3	1.435E-3	-9.152E-3	4.152E-3	1.005E-2	-2.066E-2	-6.657E-2	6.970E-2
0.067	-7.751E-4	1.538E-3	1.722E-3	-6.373E-3	2.950E-3	7.023E-3	0.406	-8.897E-2	0.416
0.083	-8.656E-4	1.376E-3	1.625E-3	3.175E-3	-4.788E-3	5.745E-3	0.314	-0.243	0.397
0.100	-6.691E-4	1.378E-3	1.532E-3	7.108E-3	-1.660E-3	7.300E-3	0.206	-0.151	0.255
0.117	-6.284E-4	1.320E-3	1.462E-3	6.842E-3	-1.010E-2	1.220E-2	-0.391	-0.316	0.502
0.133	-4.409E-4	1.042E-3	1.131E-3	-2.097E-3	-1.419E-2	1.434E-2	-0.446	-0.173	0.478
0.150	-6.984E-4	8.471E-4	1.098E-3	-1.285E-2	-1.388E-2	1.891E-2	-0.106	-0.233	0.256
0.167	-8.695E-4	5.784E-4	1.044E-3	-3.910E-3	-2.210E-2	2.244E-2	0.513	-0.438	0.674
0.184	-8.289E-4	1.097E-4	8.361E-4	5.290E-3	-2.967E-2	3.014E-2	0.308	-1.116E-2	0.309
0.200	-6.930E-4	-4.117E-4	8.060E-4	6.519E-3	-2.321E-2	2.411E-2	-0.134	0.122	0.181
0.217	-6.113E-4	-6.649E-4	9.032E-4	5.650E-4	-2.210E-2	2.211E-2	-5.433E-2	-0.611	0.614
0.234	-6.741E-4	-1.149E-3	1.332E-3	2.769E-3	-4.452E-2	4.461E-2	-2.734E-2	-0.829	0.829
0.250	-5.190E-4	-2.151E-3	2.212E-3	3.033E-3	-5.405E-2	5.414E-2	2.083E-2	0.131	0.133
0.267	-5.729E-4	-2.953E-3	3.008E-3	2.427E-4	-3.771E-2	3.771E-2	3.019E-2	0.493	0.494
0.284	-5.109E-4	-3.409E-3	3.447E-3	5.653E-3	-3.448E-2	3.494E-2	-0.407	7.866E-2	0.415
0.300	-3.843E-4	-4.103E-3	4.121E-3	-1.068E-2	-3.898E-2	4.042E-2	-0.157	-0.663	0.681
0.317	-8.673E-4	-4.710E-3	4.789E-3	-8.078E-3	-5.250E-2	5.312E-2	0.233	-0.192	0.302
0.334	-6.539E-4	-5.855E-3	5.891E-3	6.549E-3	-5.267E-2	5.308E-2	0.531	-4.073E-2	0.532
0.350	-6.488E-4	-6.467E-3	6.500E-3	4.300E-3	-4.570E-2	4.590E-2	2.626E-2	8.545E-2	8.940E-2
0.367	-5.104E-4	-7.380E-3	7.397E-3	9.314E-3	-5.468E-2	5.547E-2	0.244	-0.231	0.336
0.384	-3.380E-4	-8.292E-3	8.299E-3	1.193E-2	-5.245E-2	5.379E-2	-0.387	-0.140	0.411
0.400	-1.123E-4	-9.130E-3	9.130E-3	-1.172E-3	-5.766E-2	5.767E-2	-0.665	-0.818	1.054
0.417	-3.771E-4	-1.022E-2	1.022E-2	-1.485E-2	-8.003E-2	8.140E-2	-0.208	-0.870	0.894
0.434	-6.077E-4	-1.180E-2	1.182E-2	-6.745E-3	-9.052E-2	9.077E-2	0.412	0.412	0.583
0.450	-6.021E-4	-1.324E-2	1.325E-2	7.292E-4	-6.577E-2	6.577E-2	0.331	1.240	1.283
0.467	-5.834E-4	-1.399E-2	1.401E-2	3.110E-3	-4.418E-2	4.428E-2	0.356	-0.263	0.443
0.484	-4.984E-4	-1.471E-2	1.472E-2	1.213E-2	-7.280E-2	7.380E-2	0.143	-0.767	0.780
0.501	-1.788E-4	-1.642E-2	1.642E-2	1.081E-2	-8.153E-2	8.224E-2	-0.432	-1.324E-2	0.432
0.517	-1.377E-4	-1.743E-2	1.743E-2	-4.664E-3	-6.259E-2	6.276E-2	-0.560	0.720	0.912
0.534	-3.344E-4	-1.851E-2	1.852E-2	-9.091E-3	-6.162E-2	6.229E-2	0.384	-0.336	0.510
0.551	-4.410E-4	-1.949E-2	1.949E-2	7.890E-3	-7.079E-2	7.123E-2	0.157	-0.923	0.937
0.567	-7.113E-5	-2.087E-2	2.087E-2	2.638E-3	-9.478E-2	9.481E-2	0.161	-0.192	0.251
0.584	-3.530E-4	-2.265E-2	2.265E-2	2.832E-3	-8.219E-2	8.224E-2	-0.422	0.329	0.536
0.601	2.337E-5	-2.362E-2	2.362E-2	1.664E-4	-7.307E-2	7.307E-2	6.621E-2	0.111	0.130
0.617	-3.474E-4	-2.509E-2	2.509E-2	-6.431E-3	-8.647E-2	8.671E-2	-0.227	-0.177	0.288
0.634	-1.912E-4	-2.650E-2	2.650E-2	1.440E-3	-7.742E-2	7.743E-2	0.393	0.148	0.420
0.651	-2.994E-4	-2.767E-2	2.767E-2	1.085E-3	-7.846E-2	7.846E-2	0.180	0.186	0.259
0.667	-1.550E-4	-2.912E-2	2.912E-2	1.047E-2	-7.620E-2	7.692E-2	-0.138	-0.155	0.207
0.684	4.984E-5	-3.021E-2	3.021E-2	-2.029E-3	-7.764E-2	7.767E-2	0.283	1.293E-2	0.283
